Sentence,Tag
"@narendramodi #TripleTalaq ke baad, sir, ab dahej ke against kuch kade kanoon banaiye, pls address this problem.",0
Nawaz Sharif Alhamdolilah Sadiq bhi hain aur Ameen bhi! #Irony,1
"Sadiq sb, karachi main bhi cricket kee wapsee kee koshish kijeye, and in Rawalpindi as well",0
Tum paas hoke Bhi. Ehsaas hoke bhi. #tujaanena #aadeez #nation #pakistan #india #peace #AtifAslam #music #Bollywood pic.twitter.com/VUgFvLbztl,0
kush ni huga jab media ko aur news mil gi sab bhol jye gai jin kai chale gai dukh tu aun kao hai koi politics kr rha hai aur koi trp gain..,0
"@RajkumarHirani agar Gand me dum ho to,triple talaq,halala, multiple marriage,Jo mulle Jo apni bahano se shadi karte hai uspe movie banao...",0
"In the wise & golden words of Babar Awan ""Degree tou Degre hoti hai chahay asli ho ya naqlee"" #Respect #Sarcasm #SabChaltaHai",0
hum muslimon main bhi triple talaq lagu nahi rahne denge #MulleAtanki koi #IslamicState ka rule nahi hai #India main #ISISSupporter,0
"dholi taro dhol baje, dhol baje  #Garba #Bollywood #Gujarat #RadioCity #Navratri #Navratri2017 #NavratriSpecial",0
"bhai gaand kutaai modi, kejriwal aur rahul ki bhi honi chahiye jo vote bank politics ke chakkar me dono sadhvi ke saath nahi khade hain",0
"Aah. Yahan tou jiski darhi nahin, woh muslim nahin. Agar hai tou kamzoor iman wala. #Irony ""@faisalqureshi: Darhi say musalman nahin hota.",0
"@mlkhattar , wah ji sb hote hua apne se na lad paaye, ek ki khusi , dusre ko Dukh ,ye reet purani politics mai Big failure mr manohar ji.",0
What's triple Talaq?  SA Rajkumar: Talaq Talaq Talaq sarigai selai talaq talaq. Velaq Velaq vekkam vandhal velak velak.,0
@Bhuvan_Bam bhai chutiyo or bhakto ki baat p dhyan mt diyo.Ye apni maa behn ko b use krte h politics k liye Or 4 paise k liye gaali b dete h,0
Its all about politics Agar kisi ko triple talaaq ke bare me nahi pata hai to uske bare me puche  Aur media ko dalali band kar dena chahiye,0
Bichara khuch is aada se ke rut hi badal gai...! Ek shaks cricket ko veeran kar gaya...!  #ThankYouAfridi  @SAfridiOfficialpic.twitter.com/UAAIMgtQIv,0
#TripleTalaq Islam ne mahilao Ko jo haq diye h Wo aajtak Kisi dharam ne nahi diye... but mahilao tk Unhe pahuchaya nahi gaya...,0
Chal chup kar fazool insan apne kam se kam rakha kar.. Asia se nikal ke cricket nai khelte ho or takke takke ke batein karte ho @SirJadeja,0
Desh kahan ja raha is ka andaza sirf is hashtag se lagaya ja sakta hain #TruthOfGorakhpur stop politics @myogiadityanath laparvahi hui hain,0
WOH GUSEY GHAR MEIN HUMARE KHUDA KI  MARZI HAI // KABHI HUM #PAKISTAN KABHI #HURRIYAT KO DEKHTE HAIN #Kashmir #Irony,0
"Sir aap Raila chodho, abhi apni laila dhundho! kahan politics mei apna samay vyarth kar rhe ho jo!",0
sir i am very sad these days aor maine cricket bhi dekhna band kar diya h bhai ji vapsi karo ye kohli ap ke sath game khel rha h,0
Ek Kaam bhool Gaya   Ki #TripleTalaq pe Pani fer diya. Tumhari HALALA ki dukaanein band hone wali hai.,0
Maid:Aapke Liye Phone Tha Me:Kiska?Maid:Sunidhi Chauhan ka. #Sarcasm Me: no. save Kiya Aapne Maid: Woh Boli Baadme Call Karegi.Me:Theek Hai.,0
"Agar ye aaj ne samjhe to India team se kabhi bhi udd###furr## ho sakte ho,to pls abhi sirf cricket no PARINEETI",0
@kamaalrkhan Chutiya ko Apna Aukaat Dikhadiya.  Yo 3 Khan ko Nahi hua aur Pura Bollywood Ko Nahi hua O Apne Kardiyaaa,0
"Jo Actor apni har movie se Pyaar failata hai, uske fans dusre actors ko hate karte hain to accha nahi lagta #Irony @benaam_gumnaam @SRKEmmi",1
"@ANI_news tank k saath ammo bhi mang lete, insecurity k saath-saath security ki problem bhi dur ho jati #sarcasm",1
Pad Se Nahi....Lagataar Karya Karne se Banti h Vyaktitv ki Pahchaan.  Mauka h Mauka..Kuch Kar Dikhane ka..Jai Hind..Politics with Principal,0
In mla ka hya log sharm yeha tk behaya ho gye hai.Janta ka dukh vinash ka karak honga.Modi ji kha gye .Hai re politics ke log.,0
"Pakistan mein Cricket Kay kamyaab Eneqad pay Baharat mein jari ""Maatam"" ki jhilkiyan__   Pak Foj Mubarikbad ki Mustahiq hey pic.twitter.com/nR5z9DYWAC",0
Hindu ladkiyo ke baare main bhi kuch socho thoda...only 0. 3% muslims women faced triple talaq... Nautanki hai vote ke liye sab. pic.twitter.com/vEM85YOytU,0
"Triple talaq is a political conspiracy against Islam& Muslims. Sirf Talaq thrice bolneh se Talaq Nahi hota, marriage Bacho ke Khel Nahi hai",0
"WICKET - Mohammed Taha c Devdutt Padikkal b Zahoor Faroqui 8(6) Bijapur Bulls 26/1 (2.1), Bijapur Bulls need 147  #BELvBIJ #Cricket",0
#DeshIsDharam ye dekho...ye ab History  padhane lag gaye...politics to ati nai aur chale batame ke history me kon kisne kya kiya...,0
Jo bhi ho rha hai cricket k liye toh accha hi hai,0
PTI or uske Chamaroo ka eik kaam jahan Foji dekho Chaddi neechi kar ke ultey lait jao. Yehi inki qabliyat he Politics Mei,0
Poore duniya me Muslims ko chappal se Mar rahe. Triple talaq halal NIKAH MUTTAH 72 hooron k naam par aurat pe zulm  nahi dikhta journalists,0
Jagah jagah jhandon ke stalls laga ke bijli chori karkay gana bajatay hain Shukriya #Pakistan #EkDinKePakistani #August14th #Irony,1
Kya sir aap log hi politics me pis kar chatni banate ho aur aap hi kahto ho desh bachao,0
"Jab se Modi, GST aur Israel ka news charaha India me triple talaq, JNU, Babri sab mudhe khatam hogaye.",0
Aur mere hisaab se 'Laxman Rekha' bhi 'Sita Mata' ka kya karti... Saare 'Raavan' toh Ghar ke Andar hi Baithe hai...!!!,1
Saal ke baaki din logon ko hum chutiya banate hai ek 1st april ko hi koi hum par believe nahi karta . #Irony,1
#LIVETweet #Bollywood #DDLJ #Love #SRK #SRKFilmFest @iamsrk @KajolAtUN @DDLJ Legen-Wait-For-It-Dary Tujhe Dekha Toh Yeh Jaana Sanam! pic.twitter.com/jbxOEjI68A,0
Modi ji ek bullet train ajmer se bhi Chalwa do taki Bollywood ke sitaron ko Dargah or pushkar aane ki sahuliyat ho jaye,0
@anjanaomkashyap kya kabhi Hamid Ansari NE triple talaq par kabhi paksh rakha?,0
Urdu nahi ati thi lekin Urdu ko qoumi zaban banaya. Bhutto sharab peeta tha is liye sharab ko ban karwaya! #irony,1
"Triple Talaq Aur Halala Sirf Muslim Mahilaon Ki Sarasar Beijjati Aur Na Insafi Hai. Yeh Charon Jis Political Interest Men Chup Hain, Dekha?",0
"KYu Pade Ho Chakkar Me, Koi Nahi Hai Takkar mai #Indian_cricket_team #MSD",0
Triple talaq nd Halala jaise rape ko Islam manoge aur hame insaniyat sikhaoge.ISIS ne lakhon bachho ko mar ke beghar kar Diya.ye Kya hai.,0
"IK ka jana koi zaroori nahin hai,inn fazool matches se koi international cricket wapis nahin anay wali,sub dhakosalay hain...",0
Tum saale politics ke liye apni maa Bahan Ko daw pe laga do to tumhare liye rashtr kya cheej hai 9 vi failure,0
Pani se chalnewali car & ISI se chalnewali sarkar.. Sirf Pakistan me hi dekhi ja sakti hain. #Sarcasm,1
@NDTVRavishKumar #TripleTalaq band hone se kya desh ki economy sudhar jayegi  #DalitAtrocity khatm hogi  #Vikas ki raftaar badegi,0
Insaan bhi kinta Haramkhor hai!Pehle bullet banayega fir usse bachne ke liye bullet proof jackets! #Irony,1
"@cmohry jnab ye babe ka Kro Kuch intzaam politics se uper uth kr , janta behaal h , log bade strongly condemn kr rhe h apne haryana ko ,",0
Haa haa haa  Pata hai isse kya kehte hai  Bollywood picture toh bhut dekhte ho aaplog toh bta deta hoo  Khisyani billi khambha noche,0
@vikrantgupta73 tu chala jaya kar khelne agar itna pata h cricket k baare mei..or budho ko bitha k bakwas bulwate ho. #Stopwatching @aajtak,0
@hardikpandya7 kamal kar diya bhai aaj ke cricket me,0
Yahan tou triple talaq banta hai bhai,0
"Ye bche desh ka bhavishya hai,yogi ji ne ek din pehle daura kia,kya bche aur buddhe agr desh ki politics ke beech aate h to ye behad dukhd h",0
Asalaam O Alaikum Bhai is gandi Election politics main Jamatudawa ka kya kaam hai ye aap logon ke liye nahin hai .........,0
Sahi h triple talaq band ho gya to muslim ladies khus hain...,0
Lagta hai Bollywood movies kuch jyada hai dekte hai aap. Iske pehle china ne kabhi troops ko itna aage laane ki himmat nahi ki thi.,0
Kasam se itna consistent and regular to hum gali wala cricket bhi nahi khelte the Jitna ye Korean Bhai Missile - Missile khel raha hai,0
Janeman....JaneJigar...Janetamnah...jaan lo...mein hoon deewana tera...suraat meri pehchaan looo... #Bollywood #OldisGold,0
"""Kamino.....Tumhara triple talaq aur RamRahim ka topic khatam ho jaye tho meri dhamki pur bhi focus Karna """,0
News channel hai kya be. Jab dheko chalu ho jaata hai. Railway ke Pahele toh tera tweet aa jaata hai. Cricket khel bhai tu.,0
Abhi tak rohtak.  Aur  khanpur ke p g I main Jan aushdhi nahi khul paiye politics ke chalte  Kam se Kam red cross sanstha ko bol do open kar,0
@SadiyaAzhar I want 15 joray from u :p haha mujhsay koi shaadi karta he nahe yaar I'm soooo shauqeeeeen :p #sarcasm :p,0
Aaz desh ke samne sabse badi problem hai ye kasmiri separatist ham sab indian ko party politics religion se upar ja kar kuch karna chahiye.,0
Prabhas to learn Hindi from Shraddha Kapoor while she learns Telugu from him #cinemaghar #realcinemaghar #bollywood pic.twitter.com/WVrK58MEvw,0
Per politics me gadhe ko bhi baap banana padta hai Central ministry me super position dene se accha hai,0
Bharat mein bhi kuch karo Triple Talaq aur Halala ke liye.,0
Kashmir to dhhobi ka gadha ban gya hai politics me uatr k  Na ghar ka na ghat ka,0
Its enough...politics k liye itna girogi socha ni tha... Inhe 80% ki chinta ni h ye sirf 20%k pichhe bhag rahi h...,0
"politics to sab karte hain, aap bhi humara sath kar raho ho. meetha meetha bhashan de ke",0
Aik pagal Tha jo cricket khelta tha jiske lakhon nhi karoro deewane to they aur humesha rahenge thank you afridi,0
Jo team accha khele gi vo jete gi  Cricket me ek team harti hai ek jit ti hai,0
Baraye Sharif sb tu laiey they innko chotay Sharifs ko politics mein pasaiy baanay kay liye.  Kaam hi innohnay yehi kia .,0
Achha khasha @bollywood_life ke heroin lagti thi ab to akdam rajniti ki maa ban gai ho mamshahab chalo achha hai,0
@Trendulkar *Mahabharat*  Arjun tumhe kya dikh raha hai? A-Machli ki aankh  Bollywood  Arjun tumhe kya dikh raha ha? A- Shraddha ki....aankh,0
"Bhai kuch na kuch politics khel jayenge ye yaha bhi, dekh k",0
"Talaq toh bol diya bade guroor ke saath, Ab mere shabaab bhi lauta do mehr ke saath. . . #FamilyLaw #10AMTamasha #TripleTalaq",0
Yea bauchho ki aade me politics ki jaa rhi.itihas gwah hai log 7ta hasil karne k liye apne khhon k bhi sge nhi hote hai.fir yo to janta hai,0
"Wah wah khattar ji dad deni hogi  aap  ke himmat ki, karj chukaneki. Vote bank politics.",0
Triple Talaq bann hone ka dard saaf.dikh raha hai mullo mein,0
Aankh kholke dekho 5 judge mien 3-2 se faisla hua tha triple talaq mien aur right to privacy toh 9-0 se aapke modiji haar gaye,0
achha fir to madam tumhe halala aur triple talaq ke facts aur fiction bhi pata honge ? Gude me dam hai to jara wo bhi bata do,0
Abe ja na nautanki ..apne aap ko Dekh paise ke liye Bollywood actors se shadhi Karlie...Tu konsa dhonghy Baba se kaam Hain ??,0
Lagta hai Triple talaq band hone par tu Paagal ho gaya hai,0
"@YogiBJP Uttar Pradesh me rehna hoga, yogi yogi kehna hoga! Bolo yogi ji kab bhej rahe ho apni sena ko kabristan, rape karne? #Sarcasm",1
"Triple Talaq khatm hone se mahilao nyay mila, Ram rahim se ..... ... .. sorry sabhi leaders ki battery ek sath khatam..",0
"#GurmeetRamRahimSingh ""insaniyat naam ki cheez hai nhi""  Aur aise log naam ke peeche  "" insan "" laga te hai..!!  #irony #tusharspeaks",1
Kami Bhai chotey Bhai ko bhi thora samjhaye k woh apni cricket per focus karey bas.,0
"Jinko #JaiHind ,#VandeMataram  aur #BharatMataKiJai  par Politics Najar aati hai aur jo ye sab mante hai Mar Jao.  #IndependenceDayIndia",0
"Koi inhe puche ye votebank politics nai kar rahe tobkya kare hain,  khattae??",0
"Din bhar kutton ki tarah kaam karne ka inaam, fursat milte hi score dekha to dil khush ho gaya #Sarcasm",0
@ShirazHassan Plagiarized from aao bacho ser karaaen tum ko hindustaan ki #irony @iam_pakistan,0
"aur kyaa kahun, chhoti moti chori- rishvat khori deti hai apana guzara yahan aap ki dua se baki thik thak hai.. #BharatBandh #Bandh #Sarcasm",1
aray yogi ji nakal par rok mat lagaye! pls bache Barbaad ho jayenge! #sarcasm,1
Triple talaq par suprecourt ne aitihasik faisla sunakar hamari Muslim bahano k prati vishwas kayam kiya hai...jai sc,0
"@nikhilthomas15 wow, sheesh nikhil. :) #feelingthelove #sarcasm",0
"#KHANS Hai To #Bollywood Hai  Khans Nhe To #Bollywood Kuch Bhe Nhe.  @BeingSalmanKhan , @iamsrk , @aamir_khan  * @SSALMANISTAN #kirraakpic.twitter.com/QLOmzwIcV0",0
Choonawala tu har chiz mie politics hi kyo doodhta hai? Ph.d kar raha hai kya BJP pe? Upar wale ko itna yaad karta kuch positivity aati.,0
"5 September  1975  Nishant - @AzmiShabana , Smita Patil, Girish Karnad.  2003 Kuch Naa Kaho,  Calcutta Mail, Rules  #Bollywood #nostalgiapic.twitter.com/2DADTITS9G",0
"Jub dekho politics , kuch nahi ho sakta aap logo kaa shame ,",0
Try tho karke dekh chutiye.. Agar voh akele tum logo ki nahi bhajiya na.. tho cricket dekhna band kar lungi.. *pinky promise*,0
"Yar waqai baap baap hota ha Cricket ho,azadi ho ya ""ludo"" ho,hum ney sabit kr dia k ""baap baap hota ha""",0
"#Cricket_news - Fast bowler Mohammad Amir baap ban gaye hain. Un ki aaj beti paida howi hai - Report: A,S_MIRANI 03163191643",0
Tu 90% films ko flop bolta hai jo ki Bollywood me normal hai..90% films flop hi hote hai..koi bada baat nahi hai isme,0
SL Cricket in Thalaivar Sanath Jayasuriya Ullitta Uruppinarkal Tham Raajinaama Kadithankalai Vilaiyaattu Thurai Amaichcharidam Samarppippu-A,0
Cricket pr jyada dhyan do jaddu Rajniti tumhe sobha nhi deti h.. Kya bhadwaaa k list me tum bhi add hona chahte ho,0
"Bhai, Mubarak ho achhe din.. International cricket ki vapasi ho rhi hai..",0
Isko to JOB lagni hi thi. #bollywood #celebrities #SharmanJoshipic.twitter.com/iprhPjJRLA,0
Ye kon hay jo cricket kam or pithware zyada dekhta hay.,0
"Lucknow mein ""Sandigdh"" aatankwadi ko maar dia aur Kasab ko Jail mein bitha ke khana khila rhe the !  #Confused #Irony",1
Jo krtay hain woh boltay nahi aur jo boltay hain woh krtay nahi #Irony,1
@rajatsaroraa sanjeev yani sanjay gandhi itna tharki tha real main bhi jo aap aajkal bollywood potrait kar raha hai,0
"@schaurasiya nahi, mere waale mein anjeer ki barfi bhari hui hia! #sarcasm :P",0
Sab Indian Chin ke maal ka berhodh Kr rahe hai bahi Indian cricket team OPPO jarsi ka prchar Kr rahi hai kya Ye Sahi hai jai hind jai Bharat pic.twitter.com/IorcV6nHso,0
Phoolonka Haar pehnneke baad Jutti khanae kabhi Jigar rakhna Chahiye Isi ko luck or Politics Kahte he,0
@bollywood_life .. Bhai apke liye toh a pic hi kaafi hai @TheDeolLegacY pic.twitter.com/RLZNQYnyVf,0
kyunki bhai bjp ne inlogo ka triple talaq band karva diya or ab ye ayyaashi kaha karenge isliye ye mc against ho jaate h,0
#TripleTalaq Ummid Hai Ab Koi #Pati Bina #Talaq k Apni #Patni ko Nahi Chhorega..!!,0
#PAKvWXI itna small ground to hmare guly cricket main bhi nahi hota hai.aur @babarazam258 ko @imVkohli batate ho.kha raja bhoj kha gangu tel,0
Sir just..chammach kitne Hai thali me ..aur thali ke bahar bhi..poor politics,0
In sare lafdey ko chupane ke liye ek #tripletalaq hi kafee hai SHAHEB,0
Ham balocho ko smaj aa gye k pak Army hi ha jo is mulk k liye kuch kr rhi ha baki ye politics waly to bas pait bar kr bhar,0
#KanganaRanaut ne Dongi #Bollywood ki buniyaad hilaa diyaa hi..Ab #Bollywood waale #society k baare me pravachan denaa bandh karna chahiye,0
HUMARI INDIAN POLITICS SABSE GHATYAA HO CHUKI HAI VOTE KE KISI V APRADHI MAMLA MAI JUREE PERSON KO SATH DETAIE HA AUR HAR SAMBHAV SAHOYG ...,0
BC Pakistaniyo sy apni politics sambhali nai jati or Trump ko farig karwanay k chakaron main par gaye hain  #JustPakistaniMediaThings,0
or ho sake to jake arakshan mang apne liye. tumhari brahman se ladai apne paas hi rakh ye politics apne ghar ak simit rakhoge to achha he,0
Sanghi protest karen to politics koi aur kare to desh dhro,0
Cricket Main TaBDeeli FrancHies &amp; SpoNcer Ki WajaH Se Aa RaHi Hai. KaHa Gaya K FrancHies Lene K Liye Koi Tayyar NaHi Hoga. NajaM SeTTHi,0
"Jaan bachane k liye India yad aata  hai, aur goli v hamare upar hi chaloge, ye Kaunsa insaf hai. Aur bolte  ho no politics, Wah re !!",0
Humare politics ke hero ye bta do mujhe ki @Gorakhpure me Jo chote Bacho ki maut huai Hai uska jawabdehi kaun hai.kya wo desh ke future NH t,0
@imVkohli  Majje to khan or rajput le rhe hain phle ranveer or shahid le gaye Tu to pedd hi lagaio panni to usme Bollywood wale hi denge pic.twitter.com/KD8TuIzwW4,0
"Bhai woh deshbhakt hai bot badi .... or Abhi Abhi uska adhar card bhi bana hai , so don't put at finger on her #sarcasm",1
Mamta banergi sirf vote ki politics Kari hai..  Wo c.m jaise jaise pad ke layak hi nai hai,0
Janab Aik farigh bekaar admi jis ko politics naheen aati jab one thousand logon se khitab ker raha to kuch bhi pehnay. Ap tension na laian,0
@ShirishKunder Sangat ka asar hai Bhaijaan! #Sarcasm,0
"HT 154/7 (20 ov), Summary: Mayank Agarwal 68(46), Vinay Kumar 21(17). Vyshak V 2/29, Shreyas Gopal 1/15. #HTvMW #Cricket ADMIN: Nijam",0
"3 talaq pe jo hindu mard khush hai wo srf isliye kyuki ab muslim bhi barabar sataye jayenge, unki to 3-3 bhi hai. #TripleTalaq #randomthot",0
Jab baat triple talaq aur 4-4 marriage ki aati hai to awaz kahan chali jaati hai..,0
Hayeeeee nahi nahi yah Tu hum sub ki jaan tha bul k cricket ki jaan tha this man is not (Pagal),0
Bas aap waha khade ho ek shield leke .. ab bataiye condition.kyuki unhe bhi pata hai goli nahi chalne wali ab ise politics kahe ya kch aur,0
"dhuan odh ke ek kone mein apna dard chhupa raha hai koi, wahin sharaab mein naha kar jeene ka jashn mana rahe hain kuchh #irony",1
Triple Talaq Par Modi_Ji Pura Credit Khud par Le Rahe The.  Ab Haryana or panjab Ke halat ka zimmedar Kon? @narendramodi,0
Aaj logo ko phir se nayapalika me viswas ho Gaya Hai  Politics se uper Hai nayapalika  Great Mr jagjeet Singh  I salute  you Jai hind,0
Talak ka aaj talak ho gya #TripleTalaq,0
ussase jayada dukhad congress ka nichi koti ki politics jaise mauka mila ho mayavati aur akhilesh ka bayan km se km sahi to tha,0
ye politics he to sahi politics hai ..BJP OR MODI jasi nahi ki ghar she hi bhashan jhado...app vaha gaye or unki avajko pohachay,0
#RamRahimSentencing Virat kholi ko cricket #Baba ne shekhai hai... Dash ka bhala hi Kiya hai..,0
"India playing11rohit,rahane,Kohli,pandey/rahul,jadhav,dhoni,pandya,chahal,kuldeep/umesh,bhuvi,bumrah #INDvAUS #ODI #dream11 #cricket",0
"Aaj dhoni ko god, magic man bolnewale kabhi usiko gaali de rahe the.. Roflol!  #Irony",1
Adhe log SRK ki Success se Jalte Jalte Rakh ho gaye hai....baaki ho jaayege....  SRK '90 se raaj jo kar rahe Bollywood me......,0
Or pakistan mein cricket shuru hone se india ki har kaha se hogi pakistan news channels ke paas apne desh ke mudde khatam ho gaye kya 1/2,0
"Medical treatment k liye india aaege,artist india me jaake kam krege,cricket series k liye bhikh maangege india se.fir bhi aankh dikhayege",0
