Sentence,Tag
KOI MERI DOST @witchybitchygal KO DHOOND KAR LAOpic.twitter.com/aGzbhy1ncL,0
"Misbah: Bhai kal match jeet gaye to english me bolna padega
Afridi:pic.twitter.com/nU7F2va4j1",1
"""Mattar chheelne ko bolo toh hota nahi maharani ji se, naina chhilwa kar bethi hain"" ~ Some Indian mom somewhere probably",1
madarchod haath ka catch chhod diya,0
Smriti Irani is from IIN Yale.,1
"Bhai @sardesairajdeep aajkal tumhare sitare gardish mein hain, har koi tumhari le raha hai. kam bola karo.",1
Kya nakli match chal raha hai yaar,0
Sab Ishant Awasthi ban jaate hai raat mein twitter par.,1
Tweet itne ghatiya karo ki koi churane ki soche bhi naa.. Like me ,1
.@mannequin_talks sanskaar kaha hai? @aloknath kuch sikaho inhe,0
Do crore logo ko block kar chuki hai @MasalaBai kal se abhi takpic.twitter.com/EbzQ6oUgT4,0
"Neend nahi aati hai raaton mein?

Ye toh Prem Chhe.",0
73 saal ke jawan bachchan sahab ,0
Doodh maangoge kheer denge. Kashmir maangoge mooh mein denge. #IndvsPak,1
"'Milan abhi aadha adhura hai' 

~ Shahid Kapoor",0
Gandhi Baba aisi chhutti karwane ka kya fayda jis din daroo ki dukan hi band ho.,1
GHANAN GHANAN DEKHO GHIR AAYI BADRApic.twitter.com/DvNuXymbn8,1
Suna hai IIN mein porn bhi dikhate hai.,1
Bharti moti jaisi natural stage artist shayad hi koi hogi India me #Respect,0
Sir @narendramodi aapko kya lagta hai? Is baar Pakistan mein patakhe phootenge?,0
"Nataraj means the Lord of Dance, and Natarajan means jo Gandhis ke ishaaron pe naachte hain.",1
"""Khulle nahi hai"" #AwardWinningExcuses",1
"Hey @ArvindKejriwal, is bhookamp ke piche bhi BJP ka haath hoga, haina?",1
Achhai dikhai nahi deti.,0
"Indian Idol walon, jab pakana hi tha to Sonakshi Sinha kyon, Sonali Bendre ko rakh lete. Kam se kam shakal to achhi thi.",1
"kareena kapoor: sambhar khatam hai, vade tomato ketchup ke sath kha loge?
saif: vade aram se!",1
"Everyone on TL is thanking their Mom's.. Bhai aiyaashi karne ke paise to Papa hi dete hai na.. 

#ThankYouPapa",1
Kisnay afridi ko baher kiya,0
"1 cup resham
1/2 kg sheesha
heere & moti for garnishing

Recipe for Kaliyon Ka Chaman.",1
"#4BestWordsEver

""Achcha Chalo Kar Lo""",0
"Is Arvind Kejriwal new Che Guavara ?

RT @ashutosh83B Is Rahul Gandhi new Arvind Kejariwal ?",1
Anna Hazare be like juice peene ka mann kar raha hai chalo ramleela maidan.,1
"#DialogueGhochi
Kaaliya: Sardar maine aapka namak khaya hai..
Gabbar: Jaa kaaliya Jaa, jee le apni zindagi",1
"Sir, Wankhede mein pabandi hai.  #CricketIn5Words",0
"Aa thukk malu main tere haathon mein, aaja maahi mere aa",0
"*when sanjay dutt first went to jail*
Arshad Warsi:  Bhai yeh room toh ... shuru hote hi khatam ho gaya.",1
Baa ji @BDUTT main to bolta hoon Indrani ki jagah Siddhrtha par muder ka case chalaya jaye. Kya bolti ho?,0
"Rishte khoon se nahi, niyat se bante hai.",0
Yeh stadium main joh log bhompu bajate hain unko pakad kar 2 chamat maarne chahiye. Ghar par bhi sar dard karne lagta hai.,1
Aaj humne kuch kiya bhi nahi phir bhi Pootna ne yaad kiya..,0
"Kuch bhi chutiya account bana lo, log bahut velle hai.",1
"Mera dil tha akela, tune khel aisa khela, teri yaad mein paadu raat bhar...",1
India me 40% log naashte me outrage khate hai..,0
"Guy - Bhaisahab, ye Bandra east kahan hai? 
Sanjeev Kapoor - Aage se 2nd left, fir circle se right aur namak swaad anusar.",1
Ayye mere watan ke logo zara theek se ball toh daalo ni - Lata Mangeshkar #CelebCommentary,1
"TL
AAPtard1: Modi must grant OROP.
AAPtard2: Yes, no more jumlebazi.

DM
A1: bhai ye OROP hota kya hai?
A2: pata nahi, koi polio drop hoga.",1
"Aadha sar Dove se dhoya hai, aap khud hi dekh sakte hai iska asar.pic.twitter.com/KfBsSCRcsC",1
Aur phir maine us rubber ke pikachu ko aise dabaya.pic.twitter.com/wiguojMJVJ,0
.@BhuvanRajora jo joote polish karne diye the won kab lautayega? @Being_Humor,1
Ab Dhoni hi sahara hai.,0
Agar chai ki glass mein beer daal kar pi rahe ho toh bachelor ho tum,0
"""Ek Ladka Aur Ek Ladki Kabhi Dost Nahin Ho Sakte ""

Not sure if said by Hindu Mahasabha or Mohnish Behl in Maine Pyar Kiya",1
Bhai @JhaSanjay 60 saal se @INCIndia jhak marwa rahi thi ??,0
.@JhaSanjay 1.25 rupaye mandir me chadaye ?,0
"Congress me non-veg kaun nahi khata tha ?

Jain Thi Natarajan",1
"SRK: Don ko pakadna mushkil hi nahi namumkin hai.
Salman: Aur mujhe pakad ke bhi kya ukhad liya.",1
Karva Chauth ke naam par hi dieting kar lo behen.,1
Love must be like having raste par ka garam bhajjiya paanv with sukhi lasoon chutneym,1
"Bihar jagega to humare UP walon ko bhi hosh aayega.
#LaluMuktBihar",1
Rahane me meri Test wali tweet padh li.. LOL senti ho gaya.. Achcha hai ;),0
"25K tweets on ""Drishyam Winning Hearts"".. Bhai iske aadhe bhi film dekhne chale jaate to super duper hit ho jati..",1
"Me: Modi ji.. aaj Rohit Sharma kitne run banaega ??
Modi ji:pic.twitter.com/TpG7rqaHMp",0
Abey yaar bahut tweets kar diye hain. Beizzati na karana.,1
"Yahin doobe din mere, yahin hote hai savere #TheBarSong",0
Logo ki aankhon me dhool jhonkna band karo Laloo Nitish  #NitishLaluSting,0
Bhai ko aas pas mein aur koi shop bhi nahi mili?,1
"ATTENTION

Aaj Ankoo full on horny ho rakhi hai",0
"Maa-Baap ki izzat karo.
Mother Teresa, Gandhiji aka Baapu.
Apne maa baap se pucha that ke is dharm mein kyu janm diya?",0
Brahmanandam ko dekh ke aap ko hasee nahi aati to aap zinda hi nahi ho.,1
".@ashutosh83b haan sir, Kejriwal aur Yogendra to Ram aur Bharat jaise the.",0
Gulaaboo zara peeth khuja do  ,0
tum kehti ho peena chhod do aur woh kehti hai jeena chhod do,0
Kahin na kahin lag raha hai ki hamari lag gai hai.,0
.@JhaSanjay le bhai padh le @sumitkashyapjhapic.twitter.com/0Xq2TJdTIS,0
Kaise zinda hu main zindagi bin tere main...ab toh aadad si  hai mujhko aise peene mein,1
Janta se pooch lo @sagarikaghose,0
"Ye emo tweeters ko ghanta fark nahi padta, I'Day, koi mare, koi paida ho, desh mein emergency lag jaye. Inke dimaag mein sirf apni item.",1
"Ishq aur political party se rishta chhupaye nahi chhupta hai.
#FarziPatrakarRavishKumar",0
"Ice cream khaungi, kashmir jaungi, garmi se phatti padi hai piya. haah haah.",0
Bhai @ArvindKejriwal tumne party to sambhal nahi rahi.. Dilli kya khaak sambhaloge.. Hatt BC,1
".@NitishKumar sare moral courage ka theka Modi ne liya hai kya? tum jo chor-uchakke Lalu ki bahon me jhool rahe ho, where's ur moral courage",0
".@pakalupapito buri nazar wale, nasbandi karwa le. 
teri biwi, bhuvan rajora ke hawale.",1
"MSG khud God hain, par unke bhi ek Lord hainpic.twitter.com/eac1LvtPw6",1
"*Somewhere in Delhi*

Wife: ""Promise karo kabhi mera transfer nahi hone doge""

Husband: ""Tum bhi wada karo roz mere liye rayta banaogi""",0
"Kejriwal: ""Maine Shahi Imam ko na kar diya hai ji"".
Gulzar: ""Teri baaton mein Imam ki khushboo hai, tera aana bhi garmiyon ki loo hai""",1
Bigg Boss shuroo hone se pehle aap contestants ko nahi jaante aur shuroo ho jane ke baad bhi aap nahi jaante ki ye hain kaun.,0
.@JabongIndia aaj tak to prize diya nahi??,0
"Janwaron ko milega chara apar
jab hoga #LaluMuktBihar",1
An gandi raajneeti karne wale gandagi hi failaenge na #AAPSpoilsDelhi,0
"""Bhai Sahab ek dozen phal dena""
Kaunsa wala?
Sabar ka, suna hai meetha hota hai",0
"Meanwhile @Sinceere_Angel #AAPHelpLine:

""Bacho ki nappy kaise badalte hai""
""Rukiye..Anna ji se baat kariye..Kejriwal ki wo hi badalte the""",1
"""Hello Meru Cab.. ek hindu brahmin driver bhejo jaldi.. Airport jaana hai""

 #FarziPatrakarRavishKumar",0
Chakke hi dene hai toh andheri signal wale do. #IndvsBan,1
.@sagarikaghose Aap khush to aise ho rahi hai.. Jaise @David_Cameron Rajdeep Sir ki kitaab launch karenge PM bante hi,1
Aur thodi neeche jhuk kar khel le Younis.,1
Ye Aaron Finch Triple H as heel lagta hai hamesha. Dekhte hi hathoda maarne ka mann karta hai muh pe. ,1
Shoaib Akhtar commentary aise karte hain jaise pitaji apne launde ki marksheet dekhte hain. Zaleel kar dete hain gendbaaz ko.,0
Agar Ishant Sharma khel raha hota to match ab tak khatam ho gaya hota.,1
"""Ekdum tunch maal hai""pic.twitter.com/veXAXWNH1z",1
"World Cup chahe khatam hogayi ho, daaru abhi baaki hai mere dost.",1
#StressReliefIn4Words Arey Hata Bhen Chod!,0
"Pyar dosti hai, agar woh meri achhi dost nahi ban sakti toh woh kisi aur ki dost ban kar mujhe zaroor ditch karegi.",1
"Girl: You know nothing Jon Snow..

Jon Snow from Delhi: Achche kutiya tu bataegi.. Behen ki lodi tu jaanti nahi mera baap kaun hai
#GoTIndia",1
Angrezi mein likha hai.,0
Shikhar Dhawan ne bhi 50 run jod diye. Ab bhi nahi jeete to kal tak wapas aa jana.,1
Dhoni should let Pakistani cricketers take the LED stumps. Isi bahane unke ghar mein roshni aa jaayegi. #INDvsPAK,1
Dhoni shave karke aata hai IPL ke liye. Corporate job and all.,1
Madan Chikna aaj bhi tweet pimp kar raha hai. Maaro usko.,0
"""Agar dil se uchhaalo to patthar se asman mein surakh ho sakta hai"".
*phir to Guptill ke ghar tak bhi pahunch sakta hai*",1
Gay marriage me kanya-daan ki rasam hogi ya nahi ? Aur dono ek doosre ko mangalsutra pehnaenge ?? #lovewins,1
".@SRKswarrior1 bas bata raha hu intolerance kya hota hai.. Yaha kama kha rahe hai aaraam se usme bhi chain nahi..

Baki tu samajdaar hai",0
"#MySalaryIsLike ""bhai kuch paise udhaar de de""",0
Choti Diwali.. Choti si Beer pic.twitter.com/4TzqJDiBAb,0
"Mani Shankar Aiyar to Pak: 
Agar Spectre ke uncensored pirated DVDs chahiye, toh Modi ko hataiye
aur hume laiye",1
"Bhai Modiji ki baat chhodo Kejri se bhagwaan bhi darte hai

RT @ashutosh83B So Modi has finally conceded he has lost to Arvind so needs Bedi",1
Bhar do jholi meri yaa @UnSubtleDesi.. Tere se main na loonga panga..  @HiighBeta,0
.@ashutosh83B to phir rishta pakka samjhen?,0
MAARO BHENCHO,0
.@JhaSanjay bhai tera bhi Vodafone ??,0
"Ashutosh: Kala Loda chal na

Kejriwal: Language dude??

Sisodia: Bhai Kala Ghoda Festival me chale jao.. Nahi to iska chutiyapa chalu rahega",1
India waley Holi ke din bhi phatakey phorengey #TakeThatPakis,1
.@ShirishKunder bhai Farah tumse namaz bhi padhwati hai ki bas chulha-chowka hi?,0
"Non stop music poore 1 ghante aapke favorite radio station par bina koi rukawat, ye bolne wali ladki sabse badi rukawat hai.",1
DD ko dekh kar Chokers South Africa ki yaad aa gayee #CSKvsDD,0
Deja Vu hai. Mark idhar thaa... Pichle saal bhi.,0
Mar gaye. Hardik Pandya aa raha hai. ,0
"Sach bol raha hu tum log maha boring ho gaye ho

mind mat karna",1
chal kya raha hai iss desh me bhenchod?,1
"Salman - Mar jaayenge lekin jhooth nahi bolenge. 

Judge - Ok. So gaadi pavement pe kisne chadhayi ?

Salman - Mere lawyer ne.",1
"Mumbai me BC 17 degree kya hota hai.. Mumbai wale thand thand karne lagte hai..

Yaha jab tak 7-8 na ho.. Thand mehsoos hi nahi hoti",0
Farak padta hai kya baahon mein munni hai ya sheila hai?,1
"North Indian: Humare yahan roz dal khane ki rasam hai.
South Indian: Humare yahan bhi rasam hai dal ki.

#LostInTranslation",1
"Bijli ki problem hai SL me..Isiliye match dekhne aa raha hai

RT @htTweets Sri Lanka prez Sirisena arrives in India to boost bilateral ties",1
Chalo score bhi ban gaya aur Sir Jadeja ki engagement ka shagun bhi dal gaya.,1
"Raj Kumar
Sanjeev Kumar
Fardeen Khan
Tushhar Kapoor 
Harman Baweja
Uday Chopra

Sab chutyon ka market tha aur hai, tum tension na lo.",1
"She: Tu na ja mere baadshah ek vaade ke liye ek vaada tod ke
He: Main wapas aaunga, jaaraha hu main yaha chaddi apni chhod ke",1
"Teacher: Ravan ki behen ka kya naam tha?
Kejriwal: Snoopnakha.",1
"V Day par kisine apne BF ke liye khana banaya, kisine cake banaya aur zyadatar ladkiyon ne chutya banaya.",1
"Arvind Kejriwal must take over Delhi Daredevils as well. Raita phail gaya hai. 
#DDvsRR",1
"Hum aapko bata de ki aapne bahot achha naache hai, bas ek mistake hui hai...aapne jo lift kiya woh escalator ho sakta tha - Chetan Bhagat",1
Yahan har koi judge hai without a degree.,1
Bahubali hamesha hamare dilon mein amar rahenge.,0
Praveen Kumar is original Gutka Mukesh.,1
"Zindagi theek nahi chal rahi to koi baat nahi, WiFi theek se chalna chahiye
#FirstWorldProblem",1
Virat playing as if anushka has told him kasam hai tumhein hamare pyar ki aaj jeetkar aana. #RCBvsKKR,1
NAACHO SAARE G PHAAD KE,0
"Kya maamji @NSaina aapne sirf hi award maanga.. mein aapki jagah hota to award ke saath Haryana, Dilli, Assam aur Bihar bhi maang leta",1
"Bas kar bahen, ro mat. Kal holi hai, thoda pani bacha le.",0
Aaj Bandstand pe daaru ki nadiyaan bahengi !! #BhaiRoxx,1
Pandya hain. Pandu nahi. #INDvsSL,0
Joh ad samajh na aaye kis cheez ka hai toh samajh jao ki daru ka hai,1
"Roop anek.. Kaam sirf ek
'Desh Prem'
#HappyBdayPM @narendramodipic.twitter.com/8Z5NKI1WVs",0
"*At Railway Station*
Anushka: Arre samaan uthane wale ko bulaao..
Virat: KOHLI KOHLI

@KyaUkhaadLega",1
"#AskObamaModi

Choli ke peeche kya hai ?? Chunari ke neeche ??",0
"""Idhar aa Trendulkar tujhe mein angregi sikhati hu.. Haraamzaade""pic.twitter.com/3cX7WqQe6J",1
Abhi public ko PM sahab ka dekhna hai... degree. #DegreeDikhaoPMSaab,1
Tujhe yaad na meri aayee.. Kisi se ab kya kehna..,0
"Baate kare hazaar.. JDU bechne chale Bihar

#NitishLaluSting",0
Kalaiyon ke sahare moad diya. #CricketIn5Words,0
"""Dil cheese kya hai aap meri insecurities le li jiye """,1
Sari acchi ladkiya tv ke andar hi hoti hai.,1
Behen ki lodi ne dhoka de diya,0
"*during dinner*
Her :- ""Aaj sabzi ka taste thoda ajeeb hai na? Pata nahin kyun .... "" 
Him :- ""OMG! Gadkari! Mat khao use ....""",1
"Bhaag Milkha Bhaag
Swades 
Sarfarosh 
My Name is Khan",1
Sachhai bardaasht nahi hoti logon ko,0
"Reporter: Rahul Ji.. Thailand me sandwich massage leke kaisa laga..
Rahul:pic.twitter.com/gH38HPbB3Y",1
"Aisi na mujhe to ghoor..
Mera balma aayega zaroor..
Woh hai chaila..mein hu hoor..
He is the one and only Tharoor !!",1
"When Prakash Raj was born, his dad said ""mera beta villain banega"".",1
Bhai Hindu Mahasabha yeh wala ho chuka hai. Kuch naya sunao.,0
"#MakeSomeonesDayIn3Words

RECHARGE KARWA DIYA",1
"Difference between Sidhu and Amir Khan? 
Sidhu TV par hansne ke paise lete hain aur Amir Khan rone ke.",1
Nagaland ka koi chutiyaapa hai.. Zyada khush mat ho.. Chalo porn ban pe outrage karne lag jao,1
"As per Madhuri Dikshitnit rains when some unknown guy sings kyunki koi ladka hai jab woh gaata hai, saawan aata hai ghumad ghumad ghum ghum",1
"Gambhir be like ""International na sahi, kam se kam IPL toh achha khel lun Rohit ki tarah"" #KKRvRCB",0
"Agar 'What's the size?"" ka matlab apne graphic post ki baat kar rahe ho #TohStartUpHoTum",1
"Pranob Da: ""Ye dekho Modi.. Lungi pehen ke hi aa gaya.. Saala Kundu""pic.twitter.com/aXq6ZlRoKU",1
".@sonakshisinha papa brainwashed nahin hain na, to unko boliye ki RJD join kar len",0
Sir @pritishnandy AAP ka ticket kahan se le rahe hain?,0
Hosh walo ko khabar kya Twitter kya cheez hai.,0
"Jaya - Aaj ki raat Amitabh ke saath.

*Divorce*",1
Aarti na mile to kiski pooja karte hai?,0
Ye karke dikhao pehle..Ye karke dikhao.. @TweetErrant @BloodyKamina @gautamverma23 @Ojasism @zoomphatakpic.twitter.com/6snc6YlwBr,0
"*Kanpur*

She to her bf: Chup chup khade ho zaroor koi baat hai
Passer-by: Koi baat nahi hai.. Bhosdike ke muh me gutkha daba hai",1
Social Media wale itne bade chutiye hai ki #DKRavi ki roti bilakti biwi se zyada uske kutte ki photo viral kar diye..,1
"Dhoni bhai out hue hain, toh main kaise run maar sakta hun: Jadeja",1
Kal humne jin bachcho ko troll karna sikhaya tha.. Aaj wohi hume troll kar rahe hai.. Bhosdike saale,1
Be someone's 'ab pata chalega bhen ke lode ko mujhse panga lene ka nateeja',1
Lo bhai Malyalee bhi bol liye Modi ji.. Jai ho #ModiInDubai,1
Itni to Sachin se bhi nahi hoti thi jitni ummeede aajkal Virat se har match jitane ke liye hoti hain.,1
"Weather forecast by Sonakshi Sinha: ""Hawa ke jhonke aaj mausamon se ruth gaye""",1
Desh ki tragedy pe joke banane walo ko bhi goli maaro,0
"Koi na roke tujhe toke tuje raah mein ab toh raahi, sami ka saanp tujhe ab nahi dhasne paaye ",1
Waah Bhatia ji! Samose laao bhencho bhatia ji ke liye bhai.,0
"'Tu hai ki nahi?'

[Missing Maggi]",1
"Pootna Didi @akshaykanitkar ko apni jayadaad se bedakhal kar do 

@raggedtag @lady_gabbar @HathwalaThakur",0
Lagta hai Dawood bhai aaj kal Bollywood mein jyada paise nahi daal rahe.,1
Indians have Aadhaar cards. Bangladesh have Jamadaar cards #INDvsBAN,1
"Adele: Hello
Vodafone user: Awaz nahi aa rahi, jor se bol.
Adele: Jai mata di",1
"Aaj Birivali ka naam raushan karega Rohit, go mumbai cha mulga. #IndvsAus",0
Tum log ki izazat ho to zara naha ke aa jau ??,0
"She: Wada karo nahi chodoge...
He: Nahi sirf pappi maangi hai",1
"She: Gori hai kalaiyan pehna de mujhe hari hari chudiya
He *gets green bangles*
She: Not this green ya, bottle green color",1
true love is like bhindi ke beej. raat ko jaisa khaya tha subah bilkul waisa hi bahar ata hai.,1
"Madarchod raat ko 12.30 baje 10000 ki lad kyu jala rahe ho

Bhosdike",1
"""maine to bas kutto ka khoon piya hai.. laloo ne to insaano ko nahi choda"" #JunglerajEpisode2pic.twitter.com/q39wkeo3RR",1
KOI TUJHSE ACHHI PATEGI NAHI KOI TUJHSE KAM BHI CHALEGI NAHI #HIMESHISGOD,1
"She: Dekh kar chalne nahi hota? ulte haath ka chaanta padega nani yaad aa aayegi.
He: Seedhe haath se maaro plz thoda nana ko yaad karna hai",1
"Song for the day: Seene mein jalan, aankhon mein toofan sa kyun hai?",0
""" Papa jitne vote aapko milte hai usse zaya log meri flop film dekhne aate hai""
KHAMOSH
#BiharKaJaichandShatrughanpic.twitter.com/5cLzUfyuQh",1
"Na sadak na naukri
bas badh rahi gundagardi #FailedCMNitish",1
"O no no, maine pee nahi hai..No, maine pee nahi hai..Haanji, mainu pila di gayi hai..Pila di gayi hai..jo bhi hai sahi hai..Maza aa rahi hai",1
Amazing day for Bangladeshi people. Pura din rickshaw chalane ke baad aake India ko haarte huye dekha! Sab thakaan khatam! #IndvsWI,1
"Kya bak rahi hai bhencho?
#FiveWordsToRuinADate",1
"Catches drop karne waale South Africans, Jonty maaf nahin karegi.",1
Ye dekho @twinitisha ka instagrampic.twitter.com/zJ8jPFqwiK,0
Kuchh bhi bolo momentum le gaye bhen ke laude.,1
"Ravish, dukaan wale se

Bhaiya 6 ande, 2 packet doodh, 1 bread aur aadha kilo jaati samikaran pack kar do

#FarziPatrakarRavishKumar",1
"Sir @amitshah Pappu ko Brotain bhejne ke liye aapke BJP ke aalsi MP kya kar rahe hai ??

Humne aapko vote diya.. Aap jawaab de",1
Sir @jhasanjay ye bewafai hai. Rahul ji vacations par kya chale gaye aap unhe bhoolkar Roger-Roger karne lage.,1
"Garv asked me: ""Inse poochho ki ye log kis religion ke hain"".
Wo log to me: ""Garv se kaho ki hum Bhartiya hain"".",0
Bhaiya 5 rupye ka sense dena.,1
.@narendramodi sir big fan. dunia-daari thik hai lekin thoda desh ke local issues par bhi dhyan dijiye.,0
"Rahul Gandhi wants paijaame wali sarkaar, chocolate wali ice-cream and chaavi wala khilona. #ComplanBoy",0
"Can't understand, ye Mumbai Indians shauchalay mein line se hagne aaye hai ya batting karne. #RCBvMI",1
"""Tu Hindu banega na Musalman banega, insan ki aulad hai insan banega""
Sagarika: Maza nahi ayega phir :(",1
Yeh arms mujhay dede Thakur...pic.twitter.com/3YROcBR2N1,1
India Pakistan ka match itni subeh hai ki manjan karne ke turant baad hi beer khul jayegi.,1
Prem Ratan Kaun Kaun Dekh Aayo,0
Luke Ronchi ko bhi bowling kara do. Ek-do wicket wo bhi lele.,0
TUM BHOSDIWALON NARAK MEIN JAAOGE - rumi,0
"Pranav Dhanawade -  Ek shirt dikhaao.
Shopkeeper-Ye lo. 1000 ka hai. Aur ispe 50% off hai.
Pranav Dhanawade-Nahi chchiye. Poore 1000 doonga.",1
Rakhi bandh jayengi to use chhudaane ke liye Karan-Arjun aayenge.,1
"Obama bhai obama bhai aiwa chhe, dhoom dhadaka laiwa chhe,",0
"If Baba Ramdev played Rahul in Kuch Kuch Hota Hai, Anjali would be renamed to Patanjali.",1
Bhagwan na kare Modi ke time me agar koi Indo-Pak war ho gaya to AAPtards guaranteed 100% Pakistan ke sath honge.,1
"Tumhari aankhon ka kaajal, mujhe mukesh ke cigarette wale Tar yaad dila thi hai #emo",1
Raghuram Rajan be likepic.twitter.com/BilGE9IBng,0
"For Women: Bhaiyya ek sukkhi puri dena 
For Men : Chalo yaar ek aakhri small maar lete hai",1
Tujh mein rub dikhta hai yaara what to do?,0
Maine khud aaj tak aadhar nahi banwaya ki kahin stupido ko pata na chal jaye,1
"""Beta Shaadi karlo. Hamara bhi Lucknow ka chakkar lag jayega""

""Aunty ticket main kara deta hun. Apne chakkar ke liye meri life na bigado""",1
Aaj faisla hou hi jaaye,0
bhai @beingsalmankhan srk aur amir bajrangi bhaijan ki jhoothi tarif karke tumhe jhaad ke ped pe chadha rahe hain. inse hoshiyar rehna.,0
Gambhir is like bolna Siddhu ko hi hai toh mujhe kyun bulaya,0
